valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.928,1926,0.931,['Louis Armstrong & His Hot Five'],0.791,182333,0.401,0,1JHCXaQfAdO2llk8fGKSQT,0.567,3,0.193,-10.28,1,Hotter Than That,8,1926,0.0864,107.604
0.923,1926,0.971,['Louis Armstrong & His Hot Seven'],0.58,175267,0.34,0,1TGnuUqI5bsIVspv4YYsvy,0.34,5,0.151,-8.282,1,Potato Head Blues,8,1926,0.176,180.171
0.812,1926,0.982,['Fats Waller'],0.541,184920,0.247,0,2wZJjUPmBb9tJP9Xx2G6ez,0.868,0,0.131,-19.291,1,Smashin' Thirds,7,1926,0.0432,111.664
0.836,1926,0.926,['Fats Waller'],0.703,169920,0.285,0,2xllQZvVjAI8dKM9eznGDN,0.00932,10,0.163,-16.221,1,Christopher Columbus,7,1926,0.0631,133.982
0.834,1926,0.811,['Fats Waller'],0.762,155547,0.307,0,3VPirEcISU7rbDYX5lLJXb,0.000389,3,0.669,-16.266,1,Lulu's Back In Town,7,1926,0.104,108.806
0.943,1926,0.992,['Louis Armstrong & His Hot Five'],0.819,162760,0.366,0,4uBVcsW9vWVH4zDQpOHf1f,0.048,5,0.0995,-9.257,1,Sunset Cafe Stomp,10,1926,0.0846,106.524
0.827,1926,0.911,['Jack Teagarden And His Orchestra'],0.606,192360,0.364,0,5HS5WfcRVbMEmXDpTUGTM4,0.000493,5,0.0959,-11.549,1,(I'll Be Glad When You're Dead) You Rascal You,7,1926,0.0927,103.317
0.841,1926,0.922,['Louis Armstrong & His Hot Five'],0.683,204040,0.254,0,64Qo1QPHkodjW9Bmmo1E35,0.851,10,0.067,-10.63,1,Got No Blues,9,1926,0.337,142.575
0.9,1926,0.942,['Louis Armstrong & His Hot Seven'],0.62,172760,0.23,0,66iLa3Cm2AA4hYnhMMsDJe,0.1,3,0.139,-9.867,1,S.O.L. Blues,8,1926,0.0849,106.551
0.925,1926,0.917,['Louis Armstrong & His Hot Seven'],0.737,182733,0.251,0,6d7Oj3m87JYBcM3l7aTdx4,0.67,3,0.1,-8.707,1,Twelfth Street Rag,9,1926,0.208,118.028
0.756,1926,0.962,['Fats Waller'],0.74,175827,0.28,0,7L1leQfPAqVZXDddj1TYrH,0.0343,3,0.498,-14.506,1,Lounging At the Waldorf,7,1926,0.0693,91.015
0.88,1926,0.78,['Fats Waller'],0.666,161867,0.304,0,7gQU7Q2HlQ1xsb4UOIxmks,0.25,7,0.03,-17.365,1,Darktown Strutters Ball,6,1926,0.133,107.246
0.44,1926,0.98,['Fats Waller'],0.628,160693,0.208,0,0Gowvqbu5TaTTYHmXuUcOG,0.938,5,0.14,-18.304,1,My Fate Is In Your Hands,7,1926,0.0558,134.126
0.736,1926,0.96,['Fats Waller'],0.62,201893,0.14,0,0IQuXNRQuSWahRcrdnUS3J,0.707,5,0.0515,-18.103,1,In The Gloamin',6,1926,0.0572,144.375
0.963,1926,0.959,['Louis Armstrong & His Hot Five'],0.677,182493,0.493,0,0bHTqVi0vBmOtAjL3UqwVz,0.82,5,0.757,-9.078,1,Ory's Creole Trombone,8,1926,0.131,104.383
0.899,1926,0.995,['Louis Armstrong & His Hot Five'],0.614,189333,0.196,0,0jiH6Bf3OOm36ubMWZ0Sr5,0.892,4,0.0526,-14.019,1,Jazz Lips,9,1926,0.427,201.119
0.843,1926,0.563,['Fats Waller'],0.837,124613,0.267,0,0komRzofadMbK7goHcF92v,2.18E-05,7,0.267,-16.93,0,"Hold Tight (Want Some Seafood, Mama)",6,1926,0.324,95.735
0.904,1926,0.869,['Louis Armstrong & His Hot Seven'],0.755,186067,0.408,0,0n4FLRhXMhkLtXc8Q3p5CR,0.82,5,0.0839,-9.16,1,Willie the Weeper,7,1926,0.0598,96.365
0.922,1926,0.921,"['Bunny Berigan', 'Tommy Dorsey', 'Fats Waller', 'Dick McDonough', 'George Wettling']",0.636,188040,0.468,0,0sbgH0KYc5ZvZBjfJtmeAB,0.811,5,0.0726,-12.714,1,Honeysuckle Rose,7,1926,0.0575,109.831
0.883,1926,0.94,['Jelly Roll Morton & His Red Hot Peppers'],0.643,191147,0.597,0,1WTUn1PJVvvSIYgbwDTodX,0.934,0,0.198,-9.214,0,Black Bottom Stomp - 1992 Remastered,8,1926,0.0552,127.553
0.953,1926,0.896,['Fats Waller'],0.791,157133,0.341,0,1c3HSfaO8NRyZDMqiCqFIP,0.491,2,0.119,-13.496,0,Serenade For A Wealthy Widow,6,1926,0.0451,105.399
0.738,1926,0.866,['Louis Armstrong & His Hot Five'],0.757,195800,0.328,0,1zsftHmIQlP1kCIDxH54jg,0.829,7,0.0436,-9.365,1,Once In a While,8,1926,0.0679,100.939
0.832,1926,0.932,['Louis Armstrong & His Hot Five'],0.731,207440,0.249,0,2McWvcuPPsBIHnpvitA3yV,0.0219,0,0.112,-11.251,1,The Last Time,7,1926,0.0919,78.711
0.435,1926,0.794,['Fats Waller'],0.65,166733,0.0744,0,2REMgJ8r6BiAxXWyUdePXo,0.785,9,0.083,-20.496,0,Rosetta,6,1926,0.03,99.804
0.62,1926,0.97,['Louis Armstrong & His Hot Seven'],0.616,188973,0.2,0,3EPOAu5vlmjh8zvP3ao5f9,0.537,0,0.445,-9.716,0,Wild Man Blues,7,1926,0.0578,90.148
0.599,1926,0.724,['Fats Waller'],0.69,182787,0.136,0,3ZwgQglycOY7m7idbpdoQo,8.58E-05,7,0.371,-19.43,1,"You Run Your Mouth, I'll Run My Business",6,1926,0.254,134.339
0.779,1926,0.946,['Fats Waller'],0.772,207507,0.357,0,3dAD7dU16dqKmUuny47sV0,0.275,10,0.187,-13.468,1,Somebody Stole My Gal,6,1926,0.133,120.811
0.762,1926,0.945,['Fats Waller'],0.787,262653,0.3,0,3fbSEYYkemGkEETe8xSuMf,0.855,0,0.0866,-16.418,1,"Blue, Turnin' Grey Over You",6,1926,0.0466,90.081
0.707,1926,0.994,['Louis Armstrong & His Hot Five'],0.712,171440,0.331,0,4KYNsBI4NTX6h1Hh7al02T,0.0274,0,0.112,-10.021,1,You Made Me Love You,10,1926,0.0686,98.211
0.786,1926,0.912,['Fats Waller'],0.668,183600,0.22,0,5FzgkVitiLFdKZcxiMXclD,0.0205,0,0.219,-16.153,1,A Good Man Is Hard to Find,6,1926,0.0639,148.905
0.589,1926,0.905,['Louis Armstrong & His Savoy Ballroom Five'],0.712,191693,0.197,0,5X9cqxhBN41jIq5rpXLJ5a,3.95E-05,5,0.133,-9.922,0,St. James Infirmary,6,1926,0.0475,116.727
0.808,1926,0.843,['Fats Waller'],0.765,169493,0.202,0,7MpHsjhkcP9MWYQubWuRlS,0.00298,8,0.11,-19.525,1,'Tain't What You Do (It's The Way That You Do It),6,1926,0.0875,77.072
0.777,1926,0.76,['Fats Waller'],0.762,160693,0.347,0,7fLzg5vvKbNMUXikhyCx95,0.403,9,0.0821,-15.264,1,Mamacita,6,1926,0.0681,91.115
0.914,1926,0.852,['Louis Armstrong & His Hot Seven'],0.739,186067,0.43,0,7fbE6FdotcSEyjnRwhVlfV,0.84,5,0.0737,-8.623,1,Willie the Weeper,7,1926,0.0543,95.599
0.693,1926,0.986,['Louis Armstrong & His Hot Seven'],0.749,180000,0.218,0,7ovcofZ0IabtMg7VbJOKEA,0.842,5,0.754,-8.931,0,Melancholy,10,1926,0.082,113.41
0.369,1926,0.822,['Louis Armstrong & His Hot Five'],0.578,194973,0.169,0,7xoKblVgkrpJ2ckky3SAB1,7.56E-05,10,0.851,-12.513,1,Basin Street Blues,7,1926,0.0513,109.418
0.503,1926,0.872,['Louis Armstrong & His Savoy Ballroom Five'],0.759,191800,0.244,0,0yrVHDPQF4HiwjGQAgYIb6,0.00419,2,0.0469,-11.738,1,Tight Like This,5,1926,0.111,114.098
0.963,1926,0.904,['Louis Armstrong & His Hot Seven'],0.778,178027,0.325,0,137vYD6w4TxssV0b4L2qpj,0.901,5,0.0849,-9.127,1,Weary Blues,6,1926,0.198,102.568
0.549,1926,0.947,['Louis Armstrong & His Hot Seven'],0.723,202227,0.209,0,1YAD1jeMEk2OjFj1b6HjzT,0.0307,0,0.0963,-11.703,1,Squeeze Me,6,1926,0.0485,90.673
0.934,1926,0.963,['Jelly Roll Morton & His Red Hot Peppers'],0.763,174335,0.431,0,1eodLtI2tja7z5OQ7YUyJ0,0.9,0,0.124,-11.272,1,Grandpa's Spells (Take 2),8,1926,0.046,104.743
0.961,1926,0.958,['Louis Armstrong & His Hot Five'],0.673,182533,0.485,0,1krKBveQvDvPExwp0mzdJp,0.699,5,0.85,-9.404,1,Ory's Creole Trombone,6,1926,0.133,102.758
0.842,1926,0.747,['Fats Waller'],0.793,186747,0.333,0,3FElAk9AiSylE04JqVea41,0.0859,7,0.0473,-14.026,1,There'll Be Some Changes Made,6,1926,0.134,120.905
0.849,1926,0.971,['Louis Armstrong & His Hot Seven'],0.668,194493,0.245,0,3XP8PgEegJ7ZMm4c4ss5Q1,0.0187,3,0.0994,-9.833,1,Gully Low Blues,7,1926,0.0854,109.261
0.457,1926,0.907,['Fats Waller'],0.637,180893,0.0602,0,4AOBtdCRSMhnn4dyPVgW8k,0.000734,3,0.115,-19.47,1,Let's Get Away from It All,6,1926,0.185,94.213
0.774,1926,0.914,['Fats Waller'],0.682,156107,0.252,0,4FmdIDwlUhxswISRZZNFRI,0.155,5,0.0971,-19.542,1,"She's Tall, She's Tan, She's Terrific",5,1926,0.0989,110.677
0.716,1926,0.943,['Louis Armstrong & His Hot Seven'],0.709,181093,0.193,0,4H9nOS1KgWl1VsxYoPJukt,0.828,5,0.0721,-8.592,1,Alligator Crawl,7,1926,0.0698,104.328
0.887,1926,0.934,['Louis Armstrong & His Hot Five'],0.75,184000,0.329,0,5Ld0aQqaZtmDJU2Oi6oefj,0.865,8,0.0478,-7.91,1,Struttin' with Some Barbecue - 78 rpm Version,6,1926,0.109,96.055
0.482,1926,0.972,['Louis Armstrong & His Hot Seven'],0.717,169800,0.131,0,5Qe0jnw19N2kWBQt2EXFNL,0.000413,10,0.198,-12.129,1,Muggles,6,1926,0.0436,85.835
0.947,1926,0.831,['Fats Waller'],0.823,169747,0.323,0,5TewqcSDltVwN9NHZBbWlm,0.0786,5,0.202,-18.041,1,What's The Reason (I'm Not Pleasin' You),5,1926,0.109,117.263
0.925,1926,0.876,['Louis Armstrong & His Hot Five'],0.73,158467,0.389,0,7FBOxqPDKby3FmOzWEQpqq,3.99E-06,9,0.123,-12.072,0,Irish Black Bottom,8,1926,0.0723,99.4
0.551,1926,0.996,['Louis Armstrong & His Hot Five'],0.676,193387,0.0337,0,7L3lNzoVn1th5t5qNPE3f7,0.74,11,0.114,-19.827,1,Skid-Dat-De-Dat,6,1926,0.054,114.371
0.921,1926,0.979,['Louis Armstrong & His Hot Seven'],0.581,175293,0.34,0,1hn1anDgmYRxS9M3raq88c,0.47,5,0.177,-8.357,1,Potato Head Blues,6,1926,0.162,179.949
0.895,1926,0.967,"['Jelly Roll Morton & His Red Hot Peppers', 'Jelly Roll Morton']",0.49,204707,0.502,0,1riCFEK7PSSY9fKHsGfqdN,0.181,8,0.083,-9.387,0,Doctor Jazz,8,1926,0.0812,201.875
0.956,1926,0.913,['Louis Armstrong & His Savoy Ballroom Five'],0.78,178707,0.466,0,1xg3uCUEpqxBhNEITu3hIx,0.809,3,0.102,-9.048,1,Beau Koo Jack,5,1926,0.0865,120.703
0.731,1926,0.972,['Louis Armstrong & His Hot Seven'],0.734,206467,0.238,0,29NXZoraEVtB8k6ufCBV9H,0.0452,7,0.22,-8.939,0,Keyhole Blues,6,1926,0.0851,107.381
0.963,1926,0.906,['Louis Armstrong & His Hot Seven'],0.78,178000,0.313,0,3mF2yzcl2Oo5y9JnpTNA3p,0.899,5,0.0785,-9.66,1,Weary Blues,7,1926,0.211,102.273
0.939,1926,0.994,['Louis Armstrong & His Hot Seven'],0.589,178773,0.259,0,4Uoea1KgB3nzoeP8JKalh0,0.895,2,0.175,-12.822,0,Potato Head Blues,6,1926,0.33,177.536
0.739,1926,0.995,['Louis Armstrong & His Hot Five'],0.564,175333,0.265,0,4a84KAeFtpkPtoBmMircXK,0.291,5,0.0659,-10.21,1,Cornet Chop Suey,6,1926,0.294,189.522
0.907,1926,0.984,['Louis Armstrong & His Hot Five'],0.757,162827,0.382,0,4kT1EDojFeN9tIvt3cyXOP,0.00211,5,0.127,-9.945,1,I'm Gonna Gitcha,6,1926,0.0779,101.399
0.781,1926,0.97,['Louis Armstrong & His Hot Seven'],0.708,174773,0.234,0,5jw8MJ15e0lrhARLPxSMmI,0.000134,5,0.156,-10.281,1,That's When I'll Come Back to You,6,1926,0.243,123.377
0.818,1926,0.996,['Louis Armstrong & His Hot Five'],0.61,170267,0.215,0,68AKl3qisoo7T5nuqJOxg3,0.892,4,0.16,-13.863,1,Sweet Little Papa,7,1926,0.363,180.075
0.125,1926,0.972,"['George Gershwin', 'P. G. Wodehouse', 'Barbara Ruick', 'Lehman Engel']",0.227,354240,0.0784,0,6f9LYAOD74464g0MPJuVSx,0.000534,8,0.102,-20.73,1,Oh Kay!: Someone to Watch Over Me,7,1926,0.0472,83.957
0.538,1926,0.991,['Louis Armstrong & His Hot Seven'],0.573,194973,0.0714,0,6lAdR50GO5Vh9xA6hAazdm,0.651,4,0.352,-16.373,0,Wild Man Blues,6,1926,0.174,77.903
0.961,1926,0.941,['Louis Armstrong & His Hot Seven'],0.822,204027,0.351,0,2CzQp5PPDATR0CZzCZONgg,0.87,10,0.043,-13.299,1,Knee Drops,4,1926,0.138,105.113
0.909,1926,0.959,['Louis Armstrong & His Hot Five'],0.747,184160,0.278,0,2K5KdxtSzbREwmXuOWYXUB,0.848,8,0.0534,-10.137,1,Struttin' with Some Barbecue - 78 rpm Version,4,1926,0.149,96.085
0.778,1926,0.986,"['Jelly Roll Morton', 'Johnny Dodds']",0.708,171921,0.283,0,2KbXEL4z74YT4xFPFiVTz8,0.889,10,0.181,-15.143,1,Mr. Jelly Lord,5,1926,0.0717,120.828
0.899,1926,0.983,['Louis Armstrong & His Hot Five'],0.786,187493,0.39,0,4TYcu30D2Fbs6Uud6dHVsi,0.893,8,0.0526,-10.34,1,Fireworks,4,1926,0.102,117.542
0.786,1926,0.996,['Louis Armstrong & His Hot Five'],0.61,188333,0.18,0,4pWJmJpmO4ZJcKPvwGdftT,0.438,6,0.144,-15.011,1,Big Butter And Egg Man,5,1926,0.0941,96.489
0.797,1926,0.996,['Louis Armstrong & His Hot Five'],0.714,167800,0.181,0,4yNLOqfjUKOammXXjob7Ki,0.438,1,0.358,-15.321,0,Irish Black Bottom,4,1926,0.229,92.418
0.745,1926,0.992,['Louis Armstrong & His Hot Seven'],0.736,187467,0.137,0,5QVNWioCfr93v6z1lovxzN,0.814,7,0.395,-14.349,0,Twelfth Street Rag,5,1926,0.403,113.649
0.704,1926,0.993,['Louis Armstrong & His Hot Seven'],0.715,211133,0.13,0,5xP2RQHhL5Smj0h9U9qW49,0.389,9,0.122,-13.993,1,Keyhole Blues,6,1926,0.263,104.933
0.552,1926,0.992,['Louis Armstrong & His Hot Seven'],0.698,185640,0.136,0,657I3AxRiZoTkP41zopM10,0.726,5,0.516,-15.05,1,Alligator Crawl,5,1926,0.136,100.813
0.844,1926,0.967,"['Louis Armstrong & His Hot Seven', 'Carroll Dickerson Orchestra']",0.596,197933,0.294,0,68TmlPJVOH5Du2gMrbQfKm,0.773,10,0.0952,-10.162,1,Chicago Breakdown,4,1926,0.104,173.5
0.865,1926,0.977,['Louis Armstrong & His Hot Seven'],0.549,191053,0.292,0,6pZNMjGp089aOEHWlPvkTu,0.854,9,0.576,-13.882,1,Willie the Weeper,5,1926,0.258,185.197
0.482,1926,0.991,"['Jelly Roll Morton & His Red Hot Peppers', 'Jelly Roll Morton']",0.753,207122,0.168,0,75LecOmVXuRbvBm9oo6df7,0.836,7,0.131,-11.986,1,Smoke House Blues,5,1926,0.0493,91.282
0.913,1926,0.996,['Louis Armstrong & His Hot Five'],0.748,173573,0.164,0,79SEQI96lWzU1d3OcbtuOj,0.641,6,0.154,-15.883,0,Sunset Cafe Stomp,5,1926,0.228,99.143
0.584,1926,0.994,['Louis Armstrong & His Hot Seven'],0.73,185107,0.139,0,7EXn1bbCJaTseYTyUt9m3i,0.779,0,0.683,-13.786,0,Melancholy,4,1926,0.144,107.883
0.883,1926,0.982,['Louis Armstrong & His Hot Seven'],0.754,183213,0.259,0,7FCBObEAw0fMCC75WZbHp7,0.822,9,0.125,-13.945,1,Weary Blues,4,1926,0.361,98.888
0.683,1926,0.996,['Louis Armstrong & His Hot Five'],0.562,179507,0.162,0,7xa3AtEqYxbPUbT6fdO0iJ,0.119,11,0.0944,-15.236,1,You Made Me Love You,5,1926,0.197,186.162
0.766,1926,0.995,['Louis Armstrong & His Hot Five'],0.65,182173,0.324,0,032d7xImO9LR7JdRKI1wRG,0.218,8,0.0676,-11.704,1,Don't Forget To Mess Around,3,1926,0.0726,101.437
0.48,1926,0.928,"['George Gershwin', 'P. G. Wodehouse', 'Oh, Kay! Orchestra (1955)', 'Cy Walter', 'Bernard Leighton', 'Lehman Engel']",0.373,235427,0.312,0,0NI4cK55W52HThYMJkw6hn,0.905,3,0.0923,-14.149,1,Oh Kay!: Overture,3,1926,0.0348,137.833
0.958,1926,0.965,['Louis Armstrong & His Hot Five'],0.809,179867,0.349,0,1Byu7lacJilhtOl2TAMzcn,0.655,5,0.162,-11.797,1,Jazz Lips,4,1926,0.103,107.197
0.962,1926,0.995,['Jelly Roll Morton'],0.52,101600,0.364,0,1ywBmCaCvQ0SqqvvZgI18V,0.961,1,0.136,-13.016,1,Jungle Blues,2,1926,0.0497,107.32
0.937,1926,0.984,['Jelly Roll Morton'],0.675,203453,0.679,0,24MZSH5QJHlDft2zNnvWpD,0.276,8,0.0625,-4.897,1,The Pearls,1,1926,0.0547,99.752
0.899,1926,0.951,['Jelly Roll Morton & His Red Hot Peppers'],0.784,172803,0.57,0,2U9QCAZMQdp8E1N49LOgq7,0.874,0,0.069,-7.036,1,Grandpa's Spells (Take 3),2,1926,0.0513,105.028
0.242,1926,0.581,"['Georgette Heyer', 'Irina Salkow']",0.717,125167,0.254,0,2gQBKj0vLJfdFxpAXlHDvD,0,4,0.394,-23.432,0,Kapitel 1 - Der Page und die Herzogin,7,1926,0.909,116.411
0.555,1926,0.918,['Louis Armstrong & His Savoy Ballroom Five'],0.731,192040,0.207,0,3IwfJ9UORky7yUJWWCA1g3,0.0132,2,0.0407,-13.293,1,Tight Like This,3,1926,0.15,114.257
0.85,1926,0.866,"['George Gershwin', 'P. G. Wodehouse', 'Allen Case', 'Oh, Kay! Ensemble (1955)', 'Lehman Engel']",0.622,131267,0.507,0,40O0J7k78OJAMbhwiCMVcC,5.43E-06,5,0.288,-11.591,1,Oh Kay!: Clap Yo' Hands,3,1926,0.0379,91.791
0.653,1926,0.987,['George Olsen'],0.708,205667,0.277,0,4urNOA4TMEOYNbIpdRP7UB,0.278,3,0.102,-13.288,1,Who?,5,7/1/1926,0.0356,107.67
0.763,1926,0.989,['Jelly Roll Morton & His Red Hot Peppers'],0.774,194630,0.213,0,4uvWBxGYLjd64hpiEumW5o,0.404,10,0.287,-14.887,1,Dead Man Blues - Take 1,3,1926,0.0869,128.421
0.649,1926,0.991,['Jelly Roll Morton'],0.524,212013,0.478,0,4y7Bed5ihLJ4lyOlAn4pPy,0.669,10,0.129,-6.882,1,Original Jelly Roll Blues,2,1926,0.044,124.682
0.915,1926,0.973,['Jelly Roll Morton & His Red Hot Peppers'],0.667,209955,0.39,0,5AuUxXAROGkigaMsLmk7t2,0.801,0,0.186,-10.517,0,Billy Goat Stomp,2,1926,0.0522,104.036
0.864,1926,0.965,['Jelly Roll Morton & His Red Hot Peppers'],0.723,192215,0.497,0,5xoKOYyS2kCzxb9docXLaY,0.929,8,0.526,-10.347,1,The Chant,3,1926,0.0509,122.841
0.83,1926,0.965,['Jelly Roll Morton & His Red Hot Peppers'],0.587,183856,0.53,0,5yUXVwuVsCxXjEBCzzEvmt,0.766,3,0.169,-7.48,1,Original Jelly-Roll Blues - Remastered 1995,2,1926,0.0668,76.45
0.539,1926,0.824,['Louis Armstrong & His Hot Five'],0.718,181867,0.37,0,6FR9KQNhP4BaDHTfdNUrGG,0.706,8,0.119,-9.664,1,I'm Not Rough,3,1926,0.161,101.563
0.548,1926,0.971,['Louis Armstrong & His Hot Seven'],0.733,202493,0.179,0,7BGXSpysMMs2zBS0uVh2mj,0.244,0,0.124,-13.213,1,Squeeze Me,4,1926,0.0564,91.574
0.538,1926,0.898,"['Louis Armstrong & His Hot Seven', 'Carroll Dickerson Orchestra']",0.59,194467,0.169,0,7JQJRI1nLnp1WfTklDZrRr,0.00141,0,0.0971,-15.725,1,"Save It, Pretty Mama",3,1926,0.0828,107.852
0.295,1926,0.456,"['Georgette Heyer', 'Irina Salkow']",0.719,137157,0.19,0,006fbuXS6rRAWlUEaklCmt,0,8,0.307,-22.712,0,Kapitel 297 - Der Page und die Herzogin,1,1926,0.915,114.452
0.573,1926,0.169,['Ð­Ñ€Ð½ÐµÑÑ‚ Ð¥ÐµÐ¼Ð¸Ð½Ð³ÑƒÑÐ¹'],0.714,111200,0.263,1,015GfHsn37TX6TYpentlC8,0,1,0.362,-13.232,1,Ð§Ð°ÑÑ‚ÑŒ 37.2 - Ð¤Ð¸ÐµÑÑ‚Ð°,0,1926,0.942,108.64
0.327,1926,0.996,['Francisco Canaro'],0.604,161160,0.165,0,01IHl3vTIl6O35e2ADUn0p,0.531,0,0.0934,-9.838,1,La Maestrita - Remasterizado,0,7/15/1926,0.0651,126.009
0.496,1926,0.0583,['Ð­Ñ€Ð½ÐµÑÑ‚ Ð¥ÐµÐ¼Ð¸Ð½Ð³ÑƒÑÐ¹'],0.719,98752,0.25,1,01IlQGfYsymFySYHPsNAEf,0,1,0.303,-14.484,1,Ð§Ð°ÑÑ‚ÑŒ 72.4 & Ð§Ð°ÑÑ‚ÑŒ 73.1 - Ð¤Ð¸ÐµÑÑ‚Ð°,0,1926,0.943,112.664
0.964,1926,0.993,['Francisco Canaro'],0.704,174000,0.426,0,01gVBCp26pEKA1oWqTYBhA,0.916,9,0.115,-15.601,1,Madona - Instrumental (Remasterizado),0,8/15/1926,0.0528,118.176
0.556,1926,0.996,['Ignacio Corsini'],0.494,123373,0.0663,0,01oH8fAOO58FEoypTjQqkv,0.916,6,0.105,-26.478,1,Derrotado - Remasterizado,0,5/14/1926,0.0596,67.739
0.27,1926,0.0311,['Future Rapper'],0.401,78000,0.61,0,02R3JMuw0E8uloMBpHG3Yz,0.97,2,0.637,-12.807,1,Submission Accomplice,0,10/3/1926,0.0277,160.24
0.312,1926,0.363,"['Georgette Heyer', 'Irina Salkow']",0.663,121327,0.162,0,02iZa5gL9rVFa6qZyYmaRP,0,11,0.277,-22.452,1,Kapitel 265 - Der Page und die Herzogin,1,1926,0.94,82.335
0.317,1926,0.411,"['Georgette Heyer', 'Irina Salkow']",0.738,135616,0.163,0,02nINv52VmB4dKtOvtCH5E,0,9,0.34,-21.276,1,Kapitel 363 - Der Page und die Herzogin,1,1926,0.864,115.452
0.297,1926,0.618,"['Georgette Heyer', 'Irina Salkow']",0.645,141310,0.205,0,03nXSQPb3mOYN2rvP8r6mu,0,0,0.238,-20.228,1,Kapitel 436 - Der Page und die Herzogin,1,1926,0.948,86.693
0,1926,0.958,['IvÃ¡n RolÃ³n'],0.702,41719,0.00176,0,03xTkOTe36kugZ1pd6NxxN,0.622,11,0.0974,-38.295,0,"Cuatro melodÃ­as al unÃ­sono, No. III",0,1926,0.308,98.985
0.801,1926,0.995,['Francisco Canaro'],0.473,162507,0.11,0,056LMajUc6GLM8Cb7GAkNz,0.84,5,0.114,-15.72,0,Katinka - Instrumental (Remasterizado),0,8/15/1926,0.229,214.817
0.277,1926,0.562,"['Georgette Heyer', 'Irina Salkow']",0.721,109467,0.172,0,05E2C4mspHNyHRPHpnCe09,0,0,0.173,-20.798,1,Kapitel 355 - Der Page und die Herzogin,1,1926,0.94,116.338
0.355,1926,0.533,"['Georgette Heyer', 'Irina Salkow']",0.712,110643,0.18,0,05kaM9NuTaBI7MxJsFdV82,0,11,0.161,-23.588,0,Kapitel 121 - Der Page und die Herzogin,1,1926,0.939,131.248
0.285,1926,0.411,"['Georgette Heyer', 'Irina Salkow']",0.72,135903,0.167,0,065QKMAtm9ykIExcGtV4rD,0,4,0.236,-21.287,1,Kapitel 148 - Der Page und die Herzogin,1,1926,0.928,124.219
0.285,1926,0.263,['Ð­Ñ€Ð½ÐµÑÑ‚ Ð¥ÐµÐ¼Ð¸Ð½Ð³ÑƒÑÐ¹'],0.618,98200,0.31,1,06C1qyU9LisOkexJJc5X4L,0,1,0.414,-14.464,1,Ð§Ð°ÑÑ‚ÑŒ 53.2 - Ð¤Ð¸ÐµÑÑ‚Ð°,0,1926,0.961,184.235
0.596,1926,0.0765,['Ð­Ñ€Ð½ÐµÑÑ‚ Ð¥ÐµÐ¼Ð¸Ð½Ð³ÑƒÑÐ¹'],0.728,97100,0.255,1,06oAAQ9JmIumRbuiQDyaKr,0,5,0.21,-15.532,0,Ð§Ð°ÑÑ‚ÑŒ 7.4 - Ð¤Ð¸ÐµÑÑ‚Ð°,0,1926,0.95,81.873
0.277,1926,0.327,"['Georgette Heyer', 'Irina Salkow']",0.715,112419,0.167,0,07Mkx2L4pbt7r68KRaBk8C,0,10,0.124,-22.57,1,Kapitel 260 - Der Page und die Herzogin,1,1926,0.904,110.881
0.886,1926,0.987,['George Olsen'],0.56,182467,0.347,0,07ng4nNcxkrDvULVPwkbfD,0.304,0,0.0602,-10.262,1,A Little Bit Bad,0,7/1/1926,0.128,202.705
0.28,1926,0.502,"['Georgette Heyer', 'Irina Salkow']",0.717,110721,0.131,0,07nlDg6wUfc0YMXoweDJlI,1.58E-06,8,0.149,-22.531,0,Kapitel 295 - Der Page und die Herzogin,1,1926,0.902,126.411
0.789,1926,0.996,['Francisco Canaro'],0.318,161920,0.416,0,08YP5vVwvVT2lapzxNvVdY,0.982,8,0.339,-16.565,0,A Ti Te ContarÃ© - Remasterizado,0,7/15/1926,0.0406,75.007
0.492,1926,0.0337,['Ð­Ñ€Ð½ÐµÑÑ‚ Ð¥ÐµÐ¼Ð¸Ð½Ð³ÑƒÑÐ¹'],0.722,97617,0.215,1,09MTIoNIgD1dIFij1lyBVB,0,11,0.381,-13.139,0,Ð§Ð°ÑÑ‚ÑŒ 74.5 & Ð§Ð°ÑÑ‚ÑŒ 75.1 - Ð¤Ð¸ÐµÑÑ‚Ð°,0,1926,0.946,113.915
0.653,1926,0.879,['Max Roge'],0.654,190600,0.328,0,09nQudtxDyOqDzglklWu8m,0.00372,8,0.531,-15.878,1,C'est Une Chemise Rose,0,1926,0.47,114.908
0.261,1926,0.397,"['Georgette Heyer', 'Irina Salkow']",0.628,133813,0.17,0,0AqucZsx7HTklE1PFKGwQ6,0,9,0.234,-22.679,1,Kapitel 328 - Der Page und die Herzogin,1,1926,0.941,172.082
0.267,1926,0.517,"['Georgette Heyer', 'Irina Salkow']",0.723,131436,0.183,0,0B4LlD6Rx6Ma1v4qKgKF10,0,3,0.148,-19.001,0,Kapitel 389 - Der Page und die Herzogin,1,1926,0.905,112.053
0.382,1926,0.459,"['Georgette Heyer', 'Irina Salkow']",0.634,119315,0.179,0,0BSU1mA1RpLr4YqyhTd2LZ,0,11,0.162,-20.774,1,Kapitel 292 - Der Page und die Herzogin,1,1926,0.948,171.208
